Name,City,State,PhoneNumber,Rating,Price
Bg Barber Shop,Bowling Green,OH,+14193523316,5.0
Colonial Barbers,Bowling Green,OH,+14193540303,3.5
Hal's Barber Shop,Bowling Green,OH,+14193522009,4.0
Don's Barber Shop,Findlay,OH,+14194225364,5.0
La Moda - Barber and Salon,Toledo,OH,+14195786632,4.5
Lawless Barbershop & Shaving Parlor,Findlay,OH,+14193021969,5.0
Champs Barber Shop,Tiffin,OH,+14194438888,5.0
Gary's Barber Shop,Fremont,OH,+14193326770,5.0
Commodore Barbers,Perrysburg,OH,+14198745872,4.5
Roosters Men's Grooming Center,Toledo,OH,+14198434030,5.0
Tal-Mon Barber Shop,Toledo,OH,+14198853712,5.0
Great Clips,Fremont,OH,+14193559070,5.0
Mirage Barber Shop,Adrian,MI,+15174172889,5.0
Jones Barber Shop,Monroe,MI,+17342429366,5.0
Nick's Barber Shop,Toledo,OH,+14192415431,5.0
Colonial Village Barber Shop,Toledo,OH,+14193811020,3.5
Barber-Style Shop,Columbus Grove,OH,+14196592290,4.0
Steve's Sport and Cut,Toledo,OH,+14195371117,5.0
True Cuts Barber Shop,Temperance,MI,+17342247200,3.0
Fords Barber Shop,Tulsa,OK,+19183986892,4.5
King's Den Hairstyling,Tulsa,OK,+19182527800,5.0
Tulsa Men's Shop,Tulsa,OK,+15393027146,5.0
Blades Barbering,Tulsa,OK,+19189384550,5.0
Barber Shop,Tulsa,OK,+19186631334,5.0
The Razors Edge,Tulsa,OK,+19184085823,4.5
Humble Barber,Tulsa,OK,+19188787900,5.0
Tonsorial Barbershop,Tulsa,OK,+19184707599,5.0
Barber City,Tulsa,OK,+16469449625,4.0
Belvedere Barber Company,Tulsa,OK,+19189784477,4.0
Wayne's Barber & Styling Shop,Tulsa,OK,+19187493621,5.0
Classie Clippers,Tulsa,OK,+19187425129,5.0
Lookin'good Haircutters,Tulsa,OK,+19187445564,5.0
New Alpha Barbershop,Tulsa,OK,+19183303237,5.0
Elephant In The Room,Tulsa,OK,+19188772219,3.5
Hilltop Barber Shop,Tulsa,OK,,3.0
The Finest Cutz Barbershop,Tulsa,OK,+19189460526,5.0
Gill's Barbershop,Tulsa,OK,+19187943828,5.0
Dapper Incorporated,Tulsa,OK,+19189602900,4.0
The Big Comb,Tulsa,OK,+19188364100,3.0
The Kingdom Barbershop,Kent,WA,+12532368938,4.5
The Shop,Covington,WA,+12536389881,3.5
Doug's Barber Shop,Kent,WA,+12536387460,4.0
Maestro Barbershop,Auburn,WA,+12533292601,4.5
King of the Hill Barbershop,Kent,WA,+12538561102,4.5
Serena Hair Design,Maple Valley,WA,+14254130223,5.0
K Barber,Auburn,WA,+12532044927,3.5
Sport Clips Haircuts of Covington,Covington,WA,+12536301343,3.0
Villa Barber Shop,Auburn,WA,+12539398226,5.0
Pound 4 Pound Barbershop,Kent,WA,+12538593100,2.0
Los Barberos,Auburn,WA,+12537374121,4.0
Tiffany's Hair Place,Kent,WA,+12536306636,5.0
Masters Touch Hair Design,Kent,WA,+12538592151,5.0
Best Barber,Auburn,WA,+12539395567,4.0
Sport Clips Haircuts of Maple Valley,Maple Valley,WA,+14255847345,3.5
Silver Shear,Kent,WA,+12538542562,4.0
Kent East Hill Hair Salon,Kent,WA,+12538543440,4.0
Joel Perez Barber Shop,Kent,WA,+12532436135,1.0
Emily Barber and Salon,Kent,WA,+12536397838,2.5
Envision a Nu You,Kent,WA,+12538592723,3.5
Danville Barber Shop & Shave Parlor,Danville,CA,+19258374123,5.0
Frontier Barber Shop,Danville,CA,+19258374976,4.5
Charlie's Barber Shop,Danville,CA,+19258208821,4.5
Frank E's Barbershop and Grooming Lounge,Danville,CA,+19259632192,5.0
The Shaky Razor Barbershop,San Ramon,CA,+19257185995,4.5
"Mark-Jason Solofa, Men's Grooming",Danville,CA,+15108598112,5.0
Bishops Cuts | Color,Danville,CA,+19252174544,4.5
San Ramon Barber Shop,San Ramon,CA,+19257439230,4.0
Giovanni's Classic Barber Shop,Alamo,CA,+19258551940,4.5
Bellezza Cristali's Hair Salon of Danville,Danville,CA,+19258554652,4.5
Katharina Hair Styles For Men,Danville,CA,+19254512499,5.0
In The Cut Barber Shop,San Ramon,CA,+19256997956,5.0
Sport Clips Haircuts of Danville,Danville,CA,+19256482887,3.5
Heads By Design,Danville,CA,+19258385634,5.0
A Man's World Barber Shop,Walnut Creek,CA,+19259388440,4.5
Sport Clips Haircuts of San Ramon,San Ramon,CA,+19258662887,3.5
Troy Foustino Salon,Danville,CA,+19258559200,4.5
Jolie Salon & Spa,Danville,CA,+19258385654,4.5
Supercuts,Danville,CA,+19253624807,3.5
Supercuts,Danville,CA,+19256487750,3.0
Chop Shop,Elizabethtown,KY,+12707696392,5.0
Andy's Barber Shop & Shaving Supplies,Elizabethtown,KY,+12702343531,4.5
Fade Kings,Elizabethtown,KY,+12709900553,3.0
Etown Barber and beauty,Elizabethtown,KY,+12709824247,4.0
Clip Joint Barber & Styling Shop,Elizabethtown,KY,+12707652890,3.0
Headquarters Barber & Styling Shop,Elizabethtown,KY,+12707657573,5.0
The Grey Comb,Elizabethtown,KY,,5.0
Sport Clips Haircuts of Elizabethtown,Elizabethtown,KY,+12709824777,3.0
Hair Tech,Elizabethtown,KY,+12707370922,3.0
Barber Kings The Original,Chattanooga,TN,+14232698167,5.0
White Oak Barber Shop,Chattanooga,TN,+14238754224,4.5
Town & Country Barber Shop & Salon,Chattanooga,TN,+14232674839,4.5
Frankie and Jonny’s Barber Shop,Chattanooga,TN,+14232925553,5.0
Live and Let Live Barber Shop,Chattanooga,TN,+14232660222,2.0
Top of the Line Barbershop,Chattanooga,TN,+14237577009,5.0
Mr T's Barber Shop,Chattanooga,TN,+14236228415,5.0
The Strand Salon,Chattanooga,TN,+14237608399,4.0
Great Clips North Shore,Chattanooga,TN,+14237522247,3.5
Bill's Barber & Style Shop,Chattanooga,TN,+14238943554,5.0
Casual Cuts,Chattanooga,TN,+14238760613,1.0
Great Clips,Chattanooga,TN,+14238760600,2.0
Fern Creek Barber Shop,Louisville,KY,+15022399236,5.0
Creekside Barber Shop,Louisville,KY,+15024505784,5.0
Piccazzo’s Barber Lounge,Louisville,KY,+15022907086,5.0
Big League Haircuts,Louisville,KY,+15022313855,4.0
El Elegante Barber Shop,Louisville,KY,+15022325980,4.5
Outer Loop Plaza Barber Shop,Louisville,KY,+15022399039,5.0
Jo's Barber Shop,Louisville,KY,+15022611820,5.0
J-Town Barber Shop,Louisville,KY,+15022617400,3.0
Barber' Shop,Florence,FI,+393271093790,5.0
Blues Barber Shop,Florence,FI,+390559337616,5.0
Rasoi Hair Jazz,Florence,FI,+39055241551,4.5
Faenza Taglio Capelli,Firenze,AG,+393801388533,5.0
Corino Capelli Uomo,Florence,FI,+39055214554,5.0
Antonio e Marcello,Florence,FI,+390552381766,5.0
Antica Tintoria 14,Florence,FI,+390552260024,4.5
Luigi di Santi e Antimi - S.D.F,Florence,FI,+39055284683,5.0
Parrucchiere Celestino & Mario Acconciature,Florence,FI,+39055475382,4.0
Hairforce,Florence,FI,+39055608119,4.5
Jean Luis David,Florence,FI,+39055368462,5.0
Paolo Il Taglio e L'abbronzatura,Florence,FI,+39055471037,4.0
Varvella / Vincenzo,Florence,FI,+390552344815,5.0
Silvia Studio,Florence,FI,+390557321370,5.0
Gold Salon,Florence,FI,+390550880300,5.0
Vogue Mode di Regoli & Lupetti,Florence,FI,+39055710000,5.0
Marzio Parrucchiere Unisex,Florence,FI,,3.5
I Parrucchieri,San Casciano in Val di Pesa,FI,+39055828467,5.0
Parrucchieri Italiani,Prato,PO,+390574574694,4.0
Spettiniamoci,Prato,PO,+390574669152,4.0
Spanky & Co Barbershop,Newport,KY,+18598158592,4.5
Smitty's Barber Shop,Fort Thomas,KY,+18594413024,4.5
Ira's Barber Shop,Newport,KY,+18594910323,4.5
Newport Plaza Barber Shop,Newport,KY,+18592920499,4.0
Hair On the Floor Barbershop,Covington,KY,+18592914247,3.5
Sport Clips Haircuts of Highland Heights,Highland Heights,KY,+18593412547,4.0
Sport Clips Haircuts of Newport,Newport,KY,+18594315555,2.5
As You Like It Salon,Cincinnati,OH,+15137214443,5.0
Industry Salon,Newport,KY,+18599824990,5.0
Top notch Barber and shave shop,Frankfort,IL,+18155574905,4.0
Men's Cuts Plus,Frankfort,IL,+18154641230,4.5
The Chop Shop Barbershop,Mokena,IL,+17086066883,4.5
blendART Barber Studio,Mokena,IL,+17089951059,4.5
Ultimate Barber Shop,Mokena,IL,+18154641400,5.0
Primetime,Frankfort,IL,+18152772643,3.5
True Cut,Orland Park,IL,+17089955610,5.0
Sammy C's Barber Shop,Frankfort,IL,+18154693073,3.5
Queen Bees Buzz & Men's Cuts,New Lenox,IL,+17083084211,4.0
The Hair Spot,Frankfort,IL,+18154690901,4.0
Sport Clips Haircuts of Mokena,Mokena,IL,+17084797400,3.5
Hair Cuttery #3271,Frankfort,IL,+18154641565,5.0
Ultimate Image,Frankfort,IL,+18154647205,5.0
Pat's Barber Shop,Tinley Park,IL,+17082630127,5.0
Honeycuts Inc,Mokena,IL,+17084797474,4.5
Anthony Daniel Salon,Frankfort,IL,+18154643395,5.0
Salon 88,Tinley Park,IL,+17084397016,3.5
Sport Clips Haircuts of Tinley Park,Tinley Park,IL,+17082866349,3.0
Hair Cuttery,Tinley Park,IL,+17084296377,4.0
Paul Mitchell The School Tinley Park,Tinley Park,IL,+17084786907,3.0
Georgetown Barbershop,Georgetown,TX,+15122405415,4.5
Little Tim's Classic Barber Shop,Georgetown,TX,+12816860970,4.5
City Barber Shop,Georgetown,TX,+15128692094,5.0
Pablo Groves,Georgetown,TX,+15129091832,5.0
Papa Frank's Babershop,Georgetown,TX,+15128151606,4.5
Mad Hatter Brim and Shave Shop,Georgetown,TX,+15128769340,5.0
David's Barber Shop,Georgetown,TX,+15129301870,3.5
Sport Clips Haircuts of Georgetown,Georgetown,TX,+15128632800,3.5
Roosters Men's Grooming Center,Round Rock,TX,+15122388600,4.5
Hair Express,Georgetown,TX,+15128688881,5.0
Danny's Barber Shop,Cedar Park,TX,+15122584400,4.5
Retro BarberShop,Round Rock,TX,+15129061474,4.5
Cappelliera's Barber Salon,Leander,TX,+17377572050,4.0
JT's Grooming,Round Rock,TX,+15129254086,5.0
Round Rock Barber Shop,Round Rock,TX,+15122913142,5.0
Mane Tamers,Georgetown,TX,+15129302780,5.0
The Hutto Barber Shop,Hutto,TX,+15126426748,4.5
John's Barber & Styling Shop,Round Rock,TX,+15122559950,4.5
Thig's Diamond Kutz Barbershop,Hutto,TX,+15129192943,5.0
Amanda Scott,Georgetown,TX,+15128445687,5.0
Las Vegas Barbershop,Henderson,NV,+17025650006,4.0
A Vip Barbershop,Henderson,NV,+17024929133,4.5
Downtown Vintage Barbershop,Henderson,NV,+17025642343,4.0
John Mario's Barber Salon,Henderson,NV,+17025644193,4.5
Blend,Henderson,NV,+17024997640,5.0
Village Barber Shop,Henderson,NV,+17026161100,4.0
In Da Cut Barber Shop,Henderson,NV,+17024058200,4.0
Cut & Shave Artists,Las Vegas,NV,+17024852911,4.5
Mr D's Barber Shop,Henderson,NV,+17026144844,4.5
Swagger Men's Grooming,Henderson,NV,+17022554636,5.0
"Vintage Cuts By ""Gary the Blade"" Schivo",Henderson,NV,+17026829119,5.0
The Real Barbershop,Henderson,NV,+17022607171,4.0
Anthony's BarberShop,Henderson,NV,+17024354560,4.0
All-Starz Barbershop,Henderson,NV,+17025667007,3.5
Friendly Barber Shop,Henderson,NV,+17024210370,4.5
Elliott & Co,Las Vegas,NV,+17029905672,4.5
Sharper Image Barbershop,Henderson,NV,+17027429393,5.0
Straight Edge Barber,Henderson,NV,+17025641989,5.0
All-Starz #2 Barbershop,Henderson,NV,+17028444994,4.0
Willys Hair Cuts,Henderson,NV,+17024806078,4.5
Jim's Barber Shop,New Brighton,MN,+17632263335,5.0
Shear Sense,New Brighton,MN,+16516362120,5.0
Sportsmen's Barbers,Minneapolis,MN,+17637815770,4.0
Craig's Como Barber Shop,Minneapolis,MN,+16123311077,5.0
Diaa Barber,Columbia Heights,MN,+16515284301,3.5
East Bank Barbers,Anoka,MN,+17634214090,5.0
Top Rank Barbers,Robbinsdale,MN,+16126017990,5.0
Cope's Barber Shop,Minneapolis,MN,+17635710808,5.0
Stilo Cuts Barbershop,Minneapolis,MN,+16123774568,4.0
LV's Barbershop,Minneapolis,MN,+16127216551,4.5
Don's Barber Shop,Columbia Heights,MN,+17637882696,4.0
The Barber Sharp,Minneapolis,MN,+16123155985,3.5
Prohibition Barbers,Minneapolis,MN,+16126185550,5.0
Kenwood Barbers,Minneapolis,MN,+16128722280,4.5
Pauly Ray's Sports Barber Shop,Shoreview,MN,+17632217055,5.0
Greg Zrust St. Pauls “5 Star” Master Barber,Saint  Paul,MN,+16512850808,5.0
7th Street Barbers,Saint Paul,MN,+16512289433,4.5
Johnson's Barber & Beauty Shop,Minneapolis,MN,+16128249480,5.0
Glenn's Barber Shop,Minneapolis,MN,+16128221501,5.0
Dave's Barber Shop,Crystal,MN,+17635355723,5.0
Don's Barber Shop & Beauty Salon,Hopkinsville,KY,+12704985671,4.5
ALL CUTS,Hopkinsville,KY,+12704982728,5.0
Bo's Barber Shop,Clarksville,TN,+19314317576,4.5
Holiday Barber Shop,Clarksville,TN,+19316452141,4.0
Eagle Cuts,Clarksville,TN,+19314315622,5.0
Lifestyle Barbershop,Clarksville,TN,+17608072458,5.0
The Kingdome Grooming Lounge,Clarksville,TN,+19313787155,3.5
Goodfellas Barber Shop,Clarksville,TN,+19319193711,1.5
Sport Clips Haircuts of Clarksville - Wilma Rudolph,Clarksville,TN,+19319192655,3.5
Big Rock Barber Shop,Dover,TN,+19313056564,5.0
HQ Barber Shop,Clarksville,TN,+19315467173,4.0
Kip's Barber & Beauty Salon,Clarksville,TN,+19314315638,3.0
Curtis'barber and Style Shop,Clarksville,TN,+19316475394,3.0
Cuttin'it Close,Clarksville,TN,+19319060731,5.0
Grace Barber Shop,Clarksville,TN,+19319190590,3.5
The Beauty Barn,Clarksville,TN,+19316453652,5.0
Mona Lisa's Barbershop,Clarksville,TN,+19315519101,2.5
Klima Barber Shops,Oak Grove,KY,+12704390198,3.0
Altered Ego,Clarksville,TN,+19313781696,5.0
Greater Quality Barber Shop,Clarksville,TN,+19312491831,4.0
The Barber Shop,Independence,KS,+16207791361,5.0
Outback Hair Shack,Bartlesville,OK,+19183363890,5.0
Tangles Family Hair Care,Bartlesville,OK,+19183352799,1.0
Dee Dee Barber Shop,Ashland,KY,,5.0
The Razor & Shear,Huntington,WV,+13045447187,4.5
Vic's Barber Shop,Portsmouth,OH,+17403521401,5.0
Frank's Campus Barber Shop,Huntington,WV,+13046969762,3.0
Ronnie's Family Hairstyling,Fort Gay,WV,+13046485627,5.0
King's Row Barbering & Hairstyling,Huntington,WV,+13047360661,5.0
Iron Hand Barbers,Huntington,WV,,3.0
Rick's Place,Winfield,WV,+13045863997,5.0
Baldridge Barbershop,Paintsville,KY,,5.0
Johnny's Barber Shop,Morehead,KY,,3.0
Dustin's Barber Shop,Salyersville,KY,+16067439080,5.0
Rick's Place,Winfield,WV,+13045863997,5.0
Handsome Fellows Barber Shop,Louisville,KY,+15024093132,4.5
Cutting It Close,Louisville,KY,+15024915224,5.0
Middletown Barber Shop,Louisville,KY,+15023843964,5.0
Jo's Barber Shop,Louisville,KY,+15022611820,5.0
Fern Creek Barber Shop,Louisville,KY,+15022399236,5.0
J-Town Barber Shop,Louisville,KY,+15022617400,3.0
Olde Towne Barber Shop,Louisville,KY,+15024914247,3.5
Fades & Blades Barber Shop,Louisville,KY,+15025659416,5.0
Creekside Barber Shop,Louisville,KY,+15024505784,5.0
18/8 Fine Men's Salon - Louisville,Louisville,KY,+15022570077,4.5
Villar Bros. Barbershop,Louisville,KY,+15027095606,5.0
Hubbard Lane Barber Shop,Louisville,KY,+15028977700,5.0
Twolane Barber Shop,Louisville,KY,+15024547764,5.0
Piccazzo’s Barber Lounge,Louisville,KY,+15022907086,5.0
Jim's Barber Shop,Louisville,KY,+15022445857,3.5
Brownsboro Center Barber Shop,Louisville,KY,+15028972670,5.0
Bonnie's Barber Shop,Louisville,KY,+15024267494,4.5
The Corner Barbershop,Louisville,KY,+18503193288,3.5
El Elegante Barber Shop,Louisville,KY,+15022325980,4.5
Sport Clips Haircuts of Louisville - Plainview Shopping Center,Louisville,KY,+15023272100,4.0
Traditional Trims Barber Shop,Lexington,KY,+18595763305,4.5
The Rooster's Nest Barber Shop & Shave Parlour,Lexington,KY,+18592680333,5.0
Prince Cuts Barbershop,Lexington,KY,+18592992887,4.0
Fades Barbershop & Salon,Lexington,KY,+18599130198,5.0
Razor Sharp Barber Shop,Lexington,KY,+18592726792,5.0
Cuts On Lime,Lexington,KY,+18592438783,4.0
Garden Springs Barber Shop,Lexington,KY,+18592761348,5.0
Kentucky Wildcuts,Lexington,KY,+18593099223,4.0
Ginger's Barbershop,Lexington,KY,+18592544464,4.5
Todds Road Barber Shop,Lexington,KY,+18592633461,5.0
Southland Barber Shop,Lexington,KY,+18592775992,4.5
Zandale Barber Shop,Lexington,KY,+18592779022,4.5
Shaggy's Barber Shop,Lexington,KY,+18592751101,5.0
Lansdowne Barber Shop,Lexington,KY,+18592695272,4.5
Floyd's 99 Barbershop,Lexington,KY,+18595513470,4.5
Illustrated Barber,Lexington,KY,+18596082322,4.0
Mid-town Barbers,Lexington,KY,+18592523772,4.5
Cha Cha's,Lexington,KY,+18592680333,5.0
Barbers On Main,Nicholasville,KY,+18593056307,5.0
Vincent's Clays Mill Barber Shop,Lexington,KY,+18592234972,3.5
Traditional Trims Barber Shop,Lexington,KY,+18595763305,4.5
The Rooster's Nest Barber Shop & Shave Parlour,Lexington,KY,+18592680333,5.0
Prince Cuts Barbershop,Lexington,KY,+18592992887,4.0
Fades Barbershop & Salon,Lexington,KY,+18599130198,5.0
Razor Sharp Barber Shop,Lexington,KY,+18592726792,5.0
Cuts On Lime,Lexington,KY,+18592438783,4.0
Garden Springs Barber Shop,Lexington,KY,+18592761348,5.0
Kentucky Wildcuts,Lexington,KY,+18593099223,4.0
Ginger's Barbershop,Lexington,KY,+18592544464,4.5
Todds Road Barber Shop,Lexington,KY,+18592633461,5.0
Southland Barber Shop,Lexington,KY,+18592775992,4.5
Zandale Barber Shop,Lexington,KY,+18592779022,4.5
Shaggy's Barber Shop,Lexington,KY,+18592751101,5.0
Lansdowne Barber Shop,Lexington,KY,+18592695272,4.5
Floyd's 99 Barbershop,Lexington,KY,+18595513470,4.5
Illustrated Barber,Lexington,KY,+18596082322,4.0
Mid-town Barbers,Lexington,KY,+18592523772,4.5
Cha Cha's,Lexington,KY,+18592680333,5.0
Barbers On Main,Nicholasville,KY,+18593056307,5.0
Vincent's Clays Mill Barber Shop,Lexington,KY,+18592234972,3.5
Handsome Fellows Barber Shop,Louisville,KY,+15024093132,4.5
Props Barber Shop,Louisville,KY,+15026499453,4.5
Derby City Chop Shop,Louisville,KY,+15026322467,4.5
Beards and Beers,Louisville,KY,+15029967999,5.0
East End Barbershop,Louisville,KY,+15027422100,4.0
Woodys on Baxter,Louisville,KY,+15023653541,4.0
Barber Shop,Louisville,KY,+15025872615,4.5
Loop Barber Shop,Louisville,KY,+15024526068,4.0
Hubbard Lane Barber Shop,Louisville,KY,+15028977700,5.0
Middletown Barber Shop,Louisville,KY,+15023843964,5.0
The People's Barbershop,Louisville,KY,+15025098673,5.0
Fades & Blades Barber Shop,Louisville,KY,+15025659416,5.0
Highland Beauty & Barber,Louisville,KY,+15024569200,5.0
Fern Creek Barber Shop,Louisville,KY,+15022399236,5.0
Creekside Barber Shop,Louisville,KY,+15024505784,5.0
18/8 Fine Men's Salon - Louisville,Louisville,KY,+15022570077,4.5
Big City Styles,Louisville,KY,+15025842489,5.0
Roffler of Louisville,Louisville,KY,+15025833144,5.0
Twolane Barber Shop,Louisville,KY,+15024547764,5.0
Brownsboro Center Barber Shop,Louisville,KY,+15028972670,5.0
Mariemont Barber Shop,Mariemont,OH,+15132717676,4.5
Gil's Barber Shop,Cincinnati,OH,+15136319876,5.0
Roosters Men's Grooming Center,Mariemont,OH,+15135617642,4.0
Royal Barber Shop,Cincinnati,OH,+15139844388,4.5
18|8 Fine Men's Salons - Oakley,Cincinnati,OH,+15133425188,4.0
Distinguish Cuts,Cincinnati,OH,+15135612770,5.0
Bishops-Oakley,Cincinnati,OH,+15139781169,4.5
Turner Barber Shop,Cincinnati,OH,+15132408062,4.0
Great Haircuts,Cincinnati,OH,+15133219899,5.0
W Salon Cincinnati,Cincinnati,OH,+15132710999,4.5
Village Barber Shop,Cincinnati,OH,+15132717999,5.0
Barnes Barber Shop,Cincinnati,OH,+15132719820,4.0
Razor 1 Kutz Barber Shop,Cincinnati,OH,+15139545200,2.5
Red's Barber Shop,Cincinnati,OH,+15137910594,4.0
Sport Clips Haircuts of Hyde Park,Cincinnati,OH,+15133210200,4.0
Downtown Barbershop,Stillwater,OK,+14053721519,4.0
Everyman,Stillwater,OK,+14053325563,3.5
Birchfield Barber Co.,Stillwater,OK,+14052799200,5.0
Silver Clippers,Stillwater,OK,+14053724182,5.0
Game Time Cuts,Stillwater,OK,+14055331414,3.0
Khoa & Co Hair Design,Stillwater,OK,+14055331155,4.0
University Barber Shop,Murray,KY,+12707531953,5.0
Roffler of Murray,Murray,KY,+12707538909,5.0
James & Joey Barber Shop,Huntingdon,TN,+17319868897,5.0
Johnny's Barber Shop,Benton,KY,+12705279926,4.0
Designers Barber & Beauty Shop,Mc Kenzie,TN,+17313524635,5.0
Arcade Barber Shop,Paducah,KY,+12704424957,5.0
Sport Clips Haircuts of Paducah,Paducah,KY,+12704430500,4.0
Gq Barbers,Paducah,KY,+12704150447,5.0
Lisa's Barber Shop,Paducah,KY,+12705344446,4.0
Bold & Beautiful,Camden,TN,+17315840854,4.5
Joe's Barber Shop,Calvert City,KY,+12703957078,1.0
Salem Barber Shop,Salem,KY,+12709883269,1.0
Modern Barber Shop,Rolla,MO,+15733642445,4.0
Genuine Cuts,Saint Robert,MO,+15734513070,4.0
Shear Perfection,Rolla,MO,+15733643558,5.0
Rippee's Barber Shop,Saint Robert,MO,+15734512727,4.5
Kim's Gateway Barber Shop,St. Robert,MO,+15733367019,4.0
Dave's Barber Shop,Rolla,MO,+15733645639,1.0
Knuckleheads Barber Shop,St. Robert,MO,+15733362440,3.0
Bushwacker's Barbershop and Salon,St. Robert,MO,+14172590362,5.0
Off the Top Barber Shop & Salon,Saint Robert,MO,+15733362887,3.5
Premier Cuts,Waynesville,MO,+15734332722,5.0
Combat Cuts,Saint Robert,MO,+15733363217,3.0
American Roots Salon,Waynesville,MO,+15734336521,5.0
Headlines Salon,Saint Robert,MO,+15733364200,4.0
Crosshairs Barbershop,Saint Robert,MO,+12294211065,1.0
Major Cuts Family Haircare,Saint Robert,MO,+15733364201,1.5
Jose's Chop Shop,Newport,RI,+14012071526,4.5
Hair Apparent,Newport,RI,+14018551725,4.5
Men's Hair of Newport,Newport,RI,+14018629599,4.5
Muncys Barber Shop,Middletown,RI,+14018553012,4.5
Baccari's Barber Shop,Newport,RI,+14015597994,5.0
Shannons Barber Shop,Newport,RI,+14012189429,5.0
All American Barber Shop,Middletown,RI,+14018493732,3.5
Naval Station Newport Barber Shop,Newport,RI,+14018411399,2.0
Natural Creations,Newport,RI,+14018410798,4.5
Curl Up And Dye Salon,Newport,RI,+14016191955,4.5
Jason's II Barber Stylist,Middletown,RI,+14018491840,5.0
Supercuts,Middletown,RI,+14018420090,3.5
Barbers On Main,Nicholasville,KY,+18593056307,5.0
Traditional Trims Barber Shop,Lexington,KY,+18595763305,4.5
Razor Sharp Barber Shop,Lexington,KY,+18592726792,5.0
The Rooster's Nest Barber Shop & Shave Parlour,Lexington,KY,+18592680333,5.0
Prince Cuts Barbershop,Lexington,KY,+18592992887,4.0
Wade's Corner Barber Shop,Wilmore,KY,+18594920348,4.5
Floyd's 99 Barbershop,Lexington,KY,+18595513470,4.5
Lansdowne Barber Shop,Lexington,KY,+18592695272,4.5
Fades Barbershop & Salon,Lexington,KY,+18599130198,5.0
Southland Barber Shop,Lexington,KY,+18592775992,4.5
Zandale Barber Shop,Lexington,KY,+18592779022,4.5
Vincent's Clays Mill Barber Shop,Lexington,KY,+18592234972,3.5
Garden Springs Barber Shop,Lexington,KY,+18592761348,5.0
Mid-town Barbers,Lexington,KY,+18592523772,4.5
Illustrated Barber,Lexington,KY,+18596082322,4.0
Ms Holly's Barber Shop,Lexington,KY,+18595764120,5.0
Todds Road Barber Shop,Lexington,KY,+18592633461,5.0
Mister Cuts & Company Barber Shop,Lexington,KY,+18592715798,4.0
Ginger's Barbershop,Lexington,KY,+18592544464,4.5
Kentucky Wildcuts,Lexington,KY,+18593099223,4.0
Okolona Center Barber Shop,Louisville,KY,+15029660028,4.5
Sport Clips Haircuts of Louisville - Jefferson Commons,Louisville,KY,+15029692828,4.0
Lynnview Barber Shop,Louisville,KY,+15029699250,5.0
Touch of Class,Louisville,KY,+15029665071,5.0
Creekside Barber Shop,Louisville,KY,+15024505784,5.0
Fern Creek Barber Shop,Louisville,KY,+15022399236,5.0
Cuts Barbershop,Louisville,KY,+15029362454,3.5
Hillview Barber And Styling,Louisville,KY,+15029556823,5.0
Twolane Barber Shop,Louisville,KY,+15024547764,5.0
Piccazzo’s Barber Lounge,Louisville,KY,+15022907086,5.0
Cutting It Close,Louisville,KY,+15024915224,5.0
Changing Images Barbershop,Watterson Park,KY,+15022968378,5.0
El Elegante Barber Shop,Louisville,KY,+15022325980,4.5
Outer Loop Plaza Barber Shop,Louisville,KY,+15022399039,5.0
Beechmont Bombshells,Louisville,KY,+15027495152,4.5
Mikel's Barber Shop,Louisville,KY,+15024589385,5.0
Big League Haircuts,Louisville,KY,+15022313855,4.0
Hair by Sam,Louisville,KY,+15023632827,3.5
Stable's Inn Barber Shop,Louisville,KY,+15022671541,5.0
Changing Image,Louisville,KY,+15029627006,1.0
The Owensboro Barbershop,Owensboro,KY,+12709292865,5.0
Goodman's Barbering & Hair Styling,Owensboro,KY,+12706843260,4.0
2.0 Barber Studio,Owensboro,KY,,5.0
Sport Clips Haircuts of Owensboro,Owensboro,KY,+12709263900,5.0
House of Hair,Owensboro,KY,+12706834473,1.0
Phillips Hair Cutting,Louisville,KY,+15029332161,5.0
Phillips Hair Cutting II,Louisville,KY,+15029331227,4.0
Justin's Barber Shop,Louisville,KY,+15027679585,5.0
Larry's Haircutters,Louisville,KY,+15029352622,4.0
Sport Clips Haircuts of Louisville,Louisville,KY,+15029330099,4.0
The Edge Salon,Louisville,KY,+15024470707,3.5
Beechmont Bombshells,Louisville,KY,+15027495152,4.5
Lyons Den II Haircutters,Louisville,KY,+15029331330,5.0
Lyons Den Haircutters,Louisville,KY,+15024479019,3.5
Jay's Campus Cuts,Louisville,KY,+15026365252,2.5
Uncommon Kuts,Louisville,KY,+15025442712,3.0
Supercuts,Louisville,KY,+15023618004,2.5
Heavenly Cuts by Marvin,Louisville,KY,+15027726773,1.0
Greg's Barber Shop,Louisville,KY,+15023681234,1.0
Glenn's Barber & Hair Styling,Louisville,KY,+15024485313,1.0
Lott's Barber Shop,Radcliff,KY,+12703512615,5.0
Tight Cutz 2,Radcliff,KY,+12703512889,4.0
Sook's Barber Shop,Radcliff,KY,+12703517665,4.0
Ross's Barber Shop,Radcliff,KY,+15024080283,4.0
Blades Barber Shop,Vine Grove,KY,+12705013131,5.0
Ed's Barber Shop,Radcliff,KY,+12703519052,4.0
Yeomans Hall Barber Shop,Fort Knox,KY,+15029420557,4.5
Omar's Barber Shop,Radcliff,KY,+12703174245,1.0
Estle's Barber & Styling Shop,Vine Grove,KY,+12708770400,5.0
